-1|20161102115345|0|0|阳光CVT油耗大约多少
-1|20161102115345|0|1|纯市区
-1|20161102115345|0|2|和手动的那个省油
-1|20161102115345|1|3|平常开的很少，后箱还剩了小半桶机油，还能用吗
-1|20161102115345|1|4|打开后一般能保存多长时间就必须得倒掉
-1|20161102115345|1|5|求解
-1|20161102115345|3|6|南昌东亚有人提车吗
-1|20161102115345|3|7|本人谈了2011款P版钻石银?优惠2.5万送导航杜蕾斯膜?
-1|20161102115345|4|8|新人报道，大家好
-1|20161102115345|4|9|我是黑色2.0精英版的现在差一个月就是一周年了目前公里数是24260公里了
-1|20161102115345|4|10|请大家多多指教对车的使用性能和日常保养哈
-1|20161102115345|5|12|到修理厂检测说是空气流量感应器的问题，拔掉插头怠速正常，插上怠速很低，发动机抖动厉害，更换要一千多块
-1|20161102115345|5|13|没舍得换，修理工说拔插头拔了也能正常行驶，最多耗多点油
-1|20161102115345|5|14|传感器插头拔掉后，行驶是正常了，可是发动机故障灯就亮了，我担心这样使用会不会有问题
-1|20161102115345|5|15|还有就是空气流量传感器除了更换还有办法修理吗
-1|20161102115345|6|16|2.0T锐界动力如何
-1|20161102115345|6|17|两吨的车2.0T
-1|20161102115345|7|18|潍坊车展?集体去团K5??有意者速加QQ群?46304618?
-1|20161102115345|8|19|停车从R档推入P档1秒后发出得一声,发动机不起动没有这声,哪位大侠有遇到过吗?这什么情况?
-1|20161102115345|9|20|全球鹰GX7后刹车盘片比长城H6的小，讨论一下刹车盘片大小对刹车性能是否有影响
-1|20161102115345|9|21|看看GX718的100-0km/h制动距离：http://club.autohome.com.cn/bbs/thread-c-989-14609353-1.html再看看长城H6的100-0km/h制动距离：http://www.autohome.com.cn/2123/0/3/articles.html
-1|20161102115345|10|22|?请问大家?有没有换过这种导航的芯片??我想换TDA7850??一问淘宝?店主说本来就是7850的?有点不信??有拆开过这种导航的车友说说看看
-1|20161102115345|11|23|关注XC60很久了，因为自己本身也是一个沃尔沃车主（S40)
-1|20161102115345|11|24|当时没有啥需求，LD看了那么多车，不知道怎么就偏偏看中了那辆小白2.0（后面直觉是对的）
-1|20161102115345|11|25|我也没多想，喜欢就喜欢呗，就把她的第一辆车设置为S40了
-1|20161102115345|11|27|我就给她建议加银子刷ECU，保证跑得比宝马快；她跟我说别给我整乱七八糟的，没有预算，还就要“马儿跑得好，又要马儿不吃草”
-1|20161102115345|11|28|得嘞，接到圣旨，就开始去找升级办法
-1|20161102115345|11|29|还别说，还真有公司针对这个做了那个加速器（无需改装原车电路），原理其实很简单，就是提高转速
-1|20161102115345|11|30|用了之后，起步明细比以前快了那么一点，就是油耗也上去了
-1|20161102115345|11|31|一个2.0的车在帝都的油耗居然要11.7
-1|20161102115345|11|32|不过LD认了，高兴了就OK
-1|20161102115345|11|33|话说小白当时LD喜欢的也不只是外形，还有它的安全性
-1|20161102115345|11|34|反正她拿小白爬过楼梯，搂过石柱，亲过小车，大车（反正以后也没机会去亲火车了
